,Unnamed: 0,file_path,src,actor,gender,intensity,statement,repeat,emotion,transcript,stress_label
887,24,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-05-02-02-02-01.wav,1,1,male,1,1,1,5,stocks are sitting by the door,1
888,906,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-01-02-16.wav,1,16,female,1,0,1,7,kids are talking by the door,1
889,1244,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-07-01-02-01-22.wav,1,22,female,0,1,0,7,dogs are sitting by the door,1
890,68,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-08-02-02-01-02.wav,1,2,female,1,1,0,8,doctor sitting by the door,0
891,884,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-01-01-16.wav,1,16,female,0,0,0,7,kids talking by the door,1
892,1199,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-02-02-21.wav,1,21,male,0,1,1,2,doctor sitting by the door,0
893,366,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-08-01-01-01-07.wav,1,7,male,0,0,0,8,kids are talking by the door,0
894,505,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-04-02-01-01-09.wav,1,9,male,1,0,0,4,can you talking about the door,2
895,850,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-01-15.wav,1,15,male,0,1,0,1,dogs are sitting by the door,0
896,1247,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-07-02-01-01-22.wav,1,22,female,1,0,0,7,kids talking by the door,1
897,383,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-04-02-01-01-07.wav,1,7,male,1,0,0,4,kids are talking by the door,2
898,734,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-01-01-13.wav,1,13,male,0,0,0,4,kids are talking by the door,2
899,717,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-01-01-13.wav,1,13,male,0,0,0,6,can you talking by the door,2
900,1263,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-06-02-01-01-22.wav,1,22,female,1,0,0,6,kids are talking about the door,2
901,454,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-02-01-01-02-08.wav,1,8,female,0,0,1,2,can you talk in baby door,0
902,264,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-01-02-05.wav,1,5,male,1,0,1,8,kids are talking by the door,0
903,75,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-03-02-01-01-02.wav,1,2,female,1,0,0,3,can you talking by the door,0
904,232,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-01-04.wav,1,4,female,0,1,0,7,dogs are sitting by the door,1
905,444,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-01-02-08.wav,1,8,female,0,0,1,7,can you talking by the door,1
906,395,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-04-01-01-01-07.wav,1,7,male,0,0,0,4,Qatar talking by the door,2
907,611,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-02-02-11.wav,1,11,male,0,1,1,5,dogs are sitting by the door,1
908,176,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-02-02-03.wav,1,3,male,0,1,1,3,dogs are sitting by the door,0
909,18,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-02-01-01-02-01.wav,1,1,male,0,0,1,2,kids talking by the door,0
910,1243,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-05-02-02-01-22.wav,1,22,female,1,1,0,5,dogs are sitting by the door,1
911,1385,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-03-02-02-01-24.wav,1,24,female,1,1,0,3,talk to sitting by the door,0
912,341,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_06/03-01-03-01-01-01-06.wav,1,6,female,0,0,0,3,kids are talking by the door,0
913,946,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-02-02-17.wav,1,17,male,0,1,1,6,talk to Siri by the door,2
914,879,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-03-02-01-02-15.wav,1,15,male,1,0,1,3,kids talking by the door,0
915,595,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-01-02-11.wav,1,11,male,1,0,1,7,kids are talking about the door,1
916,61,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-05-01-02-01-02.wav,1,2,female,0,1,0,5,dogs are sitting by the door,1
917,1195,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-02-01-21.wav,1,21,male,1,1,0,3,doctor sitting by the door,0
918,272,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-01-05.wav,1,5,male,1,0,0,6,kids talking for the door,2
919,1145,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-01-02-20.wav,1,20,female,0,0,1,7,can you talking about the door,1
920,872,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-02-02-15.wav,1,15,male,1,1,1,6,talks are sitting by the door,2
921,1328,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-08-01-01-02-23.wav,1,23,male,0,0,1,8,kids are talking about the door,0
922,1333,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-01-01-23.wav,1,23,male,0,0,0,1,kids are talking by the door,0
923,278,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-02-05.wav,1,5,male,1,1,1,8,dogs are sitting by the door,0
924,1099,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-02-02-19.wav,1,19,male,0,1,1,8,Could not process audio transcription.,0
925,694,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-02-01-12.wav,1,12,female,1,1,0,5,dogs are sitting by the door,1
926,368,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-02-01-07.wav,1,7,male,0,1,0,5,dogs are sitting by the door,1
927,1308,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-08-01-02-01-23.wav,1,23,male,0,1,0,8,dogs are sitting by the door,0
928,36,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-08-02-02-02-01.wav,1,1,male,1,1,1,8,talk just sitting by the door,0
929,735,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-02-13.wav,1,13,male,0,0,1,7,can you talking by the door,1
930,1260,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-06-01-02-01-22.wav,1,22,female,0,1,0,6,dogs are sitting by the door,2
931,662,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-02-02-12.wav,1,12,female,1,1,1,5,dogs are sitting by the door,1
932,1346,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-05-01-02-01-23.wav,1,23,male,0,1,0,5,doctor sitting by the door,1
933,1279,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_22/03-01-05-02-02-02-22.wav,1,22,female,1,1,1,5,dogs are sitting by the door,1
934,547,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-02-02-02-02-10.wav,1,10,female,1,1,1,2,dogs are sitting by the door,0
935,1416,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-02-02-24.wav,1,24,female,0,1,1,6,dogs are sitting by the door,2
936,688,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-01-01-12.wav,1,12,female,0,0,0,2,kids are talking by the door,0
937,738,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-02-01-13.wav,1,13,male,0,1,0,6,doctor sitting by the door,2
938,191,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-02-02-04.wav,1,4,female,1,1,1,4,dogs are sitting by the door,2
939,919,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-01-02-16.wav,1,16,female,1,0,1,5,kids are talking by the door,1
940,456,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-08-01-02-02-08.wav,1,8,female,0,1,1,8,Could not process audio transcription.,0
941,868,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-02-15.wav,1,15,male,1,0,1,4,can you talking by the door,2
942,393,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-02-02-07.wav,1,7,male,1,1,1,7,dogs are sitting by the door,1
943,675,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-01-02-12.wav,1,12,female,1,0,1,5,talking by the door,1
944,760,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-01-01-14.wav,1,14,female,0,0,0,8,kids talking by the door,0
945,1397,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-06-01-01-01-24.wav,1,24,female,0,0,0,6,kids are talking about the door,2
946,728,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-02-01-01-02-13.wav,1,13,male,0,0,1,2,can you talk in by the door,0
947,419,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-05-01-01-01-07.wav,1,7,male,0,0,0,5,kids are talking by the door,1
948,375,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-08-02-01-02-07.wav,1,7,male,1,0,1,8,Haider talking by the door,0
949,412,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-07-02-01-01-07.wav,1,7,male,1,0,0,7,kids are talking by the door,1
950,74,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-01-01-02-02-02.wav,1,2,female,0,1,1,1,dogs are sitting by the door,0
951,1329,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-08-02-02-02-23.wav,1,23,male,1,1,1,8,doctor sitting by the door,0
952,1111,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-02-02-19.wav,1,19,male,0,1,1,6,toxic sitting by the door,2
953,500,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-02-01-01-02-09.wav,1,9,male,0,0,1,2,can you talking about the door,0
954,825,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-06-02-01-02-15.wav,1,15,male,1,0,1,6,can you talking by the door,2
955,195,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-01-04.wav,1,4,female,0,0,0,6,can you talking about the door,2
956,1097,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-04-02-01-01-19.wav,1,19,male,1,0,0,4,can you talking about,2
957,616,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-02-02-11.wav,1,11,male,1,1,1,7,dogs are sitting by the door,1
958,114,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-08-02-01-01-02.wav,1,2,female,1,0,0,8,teacher talking by the door,0
959,417,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-02-02-07.wav,1,7,male,1,1,1,6,dogs are sitting by the door,2
960,601,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-01-01-11.wav,1,11,male,0,0,0,6,kids are talking about the door,2
961,921,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-02-01-16.wav,1,16,female,0,1,0,6,dogs are sitting by the door,2
962,604,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_11/03-01-08-02-01-02-11.wav,1,11,male,1,0,1,8,can you talking about the door,0
963,1359,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-01-01-02-02-23.wav,1,23,male,0,1,1,1,dogs are sitting by the door,0
964,89,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_02/03-01-08-01-02-02-02.wav,1,2,female,0,1,1,8,dogs are sitting by the door,0
965,848,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-04-02-01-01-15.wav,1,15,male,1,0,0,4,can you talk in Python,2
966,1321,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-07-02-02-02-23.wav,1,23,male,1,1,1,7,charger sitting by the door,1
967,1358,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-02-01-02-01-23.wav,1,23,male,0,1,0,2,dogs are sitting by the door,0
968,753,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-01-01-13.wav,1,13,male,1,0,0,7,could you talking by the door,1
969,498,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-01-01-09.wav,1,9,male,0,0,0,4,can you talking about the door,2
970,1119,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-01-01-19.wav,1,19,male,0,0,0,8,kids are talking by the door,0
971,1364,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-01-01-01-02-24.wav,1,24,female,0,0,1,1,kids are talking by guitar,0
972,1419,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_24/03-01-08-02-02-01-24.wav,1,24,female,1,1,0,8,talk setting by the door,0
973,1124,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-02-01-20.wav,1,20,female,0,1,0,7,dogs are sitting by the door,1
974,11,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-03-01-01-02-01.wav,1,1,male,0,0,1,3,can you talking by the door,0
975,396,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-06-02-01-01-07.wav,1,7,male,1,0,0,6,kids are talking by the door,2
976,284,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-02-02-05.wav,1,5,male,0,1,1,2,dogs are sitting by the door,0
977,555,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-05-02-01-02-10.wav,1,10,female,1,0,1,5,kids are talking by the door,1
978,42,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_01/03-01-06-02-01-01-01.wav,1,1,male,1,0,0,6,talking by the door,2
979,841,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-08-01-02-02-15.wav,1,15,male,0,1,1,8,dancer sitting by the door,0
980,167,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-02-03.wav,1,3,male,1,1,1,6,Georgette saree,2
981,416,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_07/03-01-05-02-02-01-07.wav,1,7,male,1,1,0,5,dogs are sitting by the door,1
982,576,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-06-01-01-02-10.wav,1,10,female,0,0,1,6,can you talking by the door,2
983,834,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-02-15.wav,1,15,male,0,1,1,1,dancer sitting by the door,0
984,267,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-02-05.wav,1,5,male,1,1,1,2,dogs are sitting by the door,0
985,1074,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-01-01-19.wav,1,19,male,1,0,0,8,kids are talking by the door,0
986,426,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_08/03-01-05-02-02-01-08.wav,1,8,female,1,1,0,5,dogs are sitting by the door,1
987,690,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-01-01-12.wav,1,12,female,1,0,0,8,can you talking by the door,0
988,1166,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-01-01-20.wav,1,20,female,0,0,0,8,can you talking about the door,0
989,1230,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_21/03-01-07-01-01-01-21.wav,1,21,male,0,0,0,7,can you talking by the door,1
990,544,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_10/03-01-08-01-02-02-10.wav,1,10,female,0,1,1,8,dogs are sitting by the door,0
991,1330,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_23/03-01-03-02-01-01-23.wav,1,23,male,1,0,0,3,can you talking by the door,0
992,674,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-01-12.wav,1,12,female,1,0,0,6,can you talking about the door,2
993,689,/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-01-02-12.wav,1,12,female,0,0,1,1,kids are talking by the door,0
