file_path,Pitch
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-02-01-16.wav,1825.6342
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-01-01-16.wav,1803.4137
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-02-16.wav,1839.314
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-02-16.wav,1899.5468
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-01-01-16.wav,1867.5182
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-02-02-16.wav,1713.2795
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-02-01-16.wav,1819.0889
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-01-01-16.wav,1863.9749
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-02-01-16.wav,1592.1241
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-02-02-16.wav,1780.4998
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-01-02-16.wav,1737.8131
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-01-01-16.wav,1742.9911
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-01-01-16.wav,1953.2515
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-01-02-16.wav,1824.96
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-02-02-16.wav,1757.1769
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-02-01-16.wav,1998.7336
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-02-01-16.wav,1844.1438
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-02-02-16.wav,1835.414
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-01-02-16.wav,1877.1683
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-01-01-16.wav,1930.249
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-01-02-16.wav,1781.6323
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-02-02-16.wav,1594.6797
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-02-02-16.wav,1757.3423
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-02-01-16.wav,1705.5449
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-01-02-16.wav,1790.0975
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-01-01-16.wav,1845.6454
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-02-01-16.wav,1856.396
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-02-02-16.wav,1809.2811
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-02-01-16.wav,1718.236
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-01-01-16.wav,1941.3203
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-01-02-16.wav,1828.9012
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-01-02-16.wav,1797.7524
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-01-01-16.wav,1999.949
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-02-01-16.wav,1902.5691
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-02-02-16.wav,1710.5315
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-01-02-16.wav,1867.9891
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-02-02-16.wav,1777.1763
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-02-01-02-16.wav,1883.9183
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-07-02-01-01-16.wav,1841.941
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-07-01-02-01-16.wav,1722.5466
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-04-01-02-02-16.wav,1668.2847
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-06-02-02-02-16.wav,1959.159
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-05-02-02-01-16.wav,1814.5566
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-05-01-01-01-16.wav,1664.9329
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-06-01-01-02-16.wav,1915.8429
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-08-01-02-01-16.wav,1806.8623
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-08-02-01-01-16.wav,1760.7775
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-01-01-01-02-16.wav,1752.2065
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-01-01-01-16.wav,1826.8573
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-02-02-02-01-16.wav,1766.905
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-01-02-02-16.wav,1792.0748
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_16/03-01-03-02-01-02-16.wav,1904.7051
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-02-01-17.wav,1883.1929
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-02-02-17.wav,1855.4606
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-01-02-17.wav,1501.3683
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-01-01-17.wav,1395.8699
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-01-01-17.wav,1754.1437
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-01-02-17.wav,1736.1573
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-02-02-17.wav,1821.0201
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-02-01-17.wav,1602.2819
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-01-01-17.wav,1614.2109
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-02-01-17.wav,1400.371
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-02-01-17.wav,1021.3245
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-02-02-17.wav,1270.3899
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-01-01-17.wav,1356.7336
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-01-02-17.wav,1695.0192
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-02-02-17.wav,1607.2892
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-01-01-17.wav,1107.8823
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-01-02-17.wav,1080.0834
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-02-02-17.wav,1153.3811
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-02-01-17.wav,1541.6035
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-01-01-17.wav,1351.3705
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-01-01-17.wav,1496.0751
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-01-02-17.wav,1359.5115
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-02-02-17.wav,1720.4205
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-02-01-17.wav,1487.878
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-02-01-17.wav,1724.0552
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-02-02-17.wav,1974.2189
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-01-02-17.wav,1551.517
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-01-01-17.wav,1648.8651
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-02-02-17.wav,1678.757
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-01-02-17.wav,1825.1743
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-02-01-17.wav,1850.1913
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-01-01-17.wav,1223.0264
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-01-02-17.wav,1141.5775
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-02-01-17.wav,1198.8365
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-02-02-17.wav,1192.0109
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-02-02-17.wav,1625.1599
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-02-01-17.wav,1707.69
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-01-01-17.wav,1919.2424
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-01-02-17.wav,1866.2562
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-01-02-17.wav,1209.5686
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-01-01-17.wav,1443.8862
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-02-01-17.wav,1785.3887
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-02-02-17.wav,1552.1089
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-02-02-17.wav,1605.83
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-01-02-17.wav,1815.6663
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-06-01-01-02-17.wav,1461.2515
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-05-01-01-01-17.wav,1517.3113
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-05-02-02-01-17.wav,1679.9558
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-06-02-02-02-17.wav,1838.8254
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-04-01-02-02-17.wav,1535.749
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-07-01-02-01-17.wav,1430.4689
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-07-02-01-01-17.wav,1348.6874
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-04-02-01-02-17.wav,1532.4973
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-08-02-01-01-17.wav,1716.376
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-08-01-02-01-17.wav,1708.6675
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-03-02-01-02-17.wav,1674.7284
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-03-01-02-02-17.wav,1762.6052
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-02-02-02-01-17.wav,1331.2224
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-02-01-01-01-17.wav,1130.5288
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_17/03-01-01-01-01-02-17.wav,1061.3936
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-01-02-18.wav,1985.5055
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-02-02-18.wav,1913.7561
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-02-01-18.wav,1856.7743
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-01-01-18.wav,1918.6182
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-01-02-18.wav,1904.53
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-01-02-18.wav,1918.0371
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-01-01-18.wav,1930.32
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-02-01-18.wav,1986.2452
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-02-02-18.wav,1933.7675
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-02-02-18.wav,1827.4662
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-02-01-18.wav,1840.1979
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-01-01-18.wav,1958.5472
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-01-02-18.wav,1955.252
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-01-01-18.wav,1935.7487
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-02-01-18.wav,1869.1481
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-05-01-02-02-18.wav,1882.8184
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-06-01-02-01-18.wav,1871.0977
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-01-01-18.wav,1977.083
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-01-02-18.wav,2012.7723
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-01-02-18.wav,1903.4979
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-01-01-18.wav,1880.4393
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-02-01-18.wav,1939.443
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-02-02-18.wav,1924.0612
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-08-02-02-02-18.wav,1889.7687
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-08-01-01-02-18.wav,1891.696
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-03-02-02-01-18.wav,2003.262
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-03-01-01-01-18.wav,1896.8542
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-02-02-01-02-18.wav,1957.7135
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-01-01-02-01-18.wav,1919.8942
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-02-01-02-02-18.wav,1812.4835
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-04-02-01-01-18.wav,1988.9541
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-07-02-01-02-18.wav,1929.7356
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-07-01-02-02-18.wav,1720.035
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-04-01-02-01-18.wav,1874.3685
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-06-02-02-01-18.wav,1974.0574
/Users/shreyanandini/Desktop/Stress Level Detection From Speech/Audio_Speech_Actors_01-24/Actor_18/03-01-05-02-02-02-18.wav,2015.1776
